"Stazione Tipo";"Provincia";"Comune Nome";"Corpo Idrico Nome";"Stazione Id";"Stazione Nome";"Subsito";"Data";"Parametro Nome";"Valore Alfanum";"Matrice";"Prof M";"Note"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"ANTIMONIO - µg/L";"0,9";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144   Le prove/misure di temperatura, ossigeno disciolto ed esame visivo presenza/assenza idrocarburi sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"ANTIMONIO - µg/L";"0,9";"ACQ";"-";"ACQUA SUPERFICIALE MAS-052   Le prove/misure di temperatura, ossigeno disciolto, conducibilità, pH, salinità e trasparenza sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"AZOTO AMMONIACALE (COME N) - mg/L";"0,21784";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144   Le prove/misure di temperatura, ossigeno disciolto ed esame visivo presenza/assenza idrocarburi sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"CADMIO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144   Le prove/misure di temperatura, ossigeno disciolto ed esame visivo presenza/assenza idrocarburi sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"CADMIO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE MAS-052   Le prove/misure di temperatura, ossigeno disciolto, conducibilità, pH, salinità e trasparenza sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"SELENIO - µg/L";"0,5";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144   Le prove/misure di temperatura, ossigeno disciolto ed esame visivo presenza/assenza idrocarburi sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"SELENIO - µg/L";"0,5";"ACQ";"-";"ACQUA SUPERFICIALE MAS-052   Le prove/misure di temperatura, ossigeno disciolto, conducibilità, pH, salinità e trasparenza sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"2,4,5-TRICLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144    "
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"2,4,6-TRICLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144    "
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"CROMO TOTALE - µg/L";"29";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144   Le prove/misure di temperatura, ossigeno disciolto ed esame visivo presenza/assenza idrocarburi sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"CROMO TOTALE - µg/L";"29";"ACQ";"-";"ACQUA SUPERFICIALE MAS-052   Le prove/misure di temperatura, ossigeno disciolto, conducibilità, pH, salinità e trasparenza sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"MERCURIO - µg/L";"< 0,01";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144   Le prove/misure di temperatura, ossigeno disciolto ed esame visivo presenza/assenza idrocarburi sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"2,4-DICLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144    "
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"3-CLOROFENOLO - µg/L";"< 0,2";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144    "
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"PIOMBO - µg/L";"< 1";"ACQ";"-";"ACQUA SUPERFICIALE VTP 144   Le prove/misure di temperatura, ossigeno disciolto ed esame visivo presenza/assenza idrocarburi sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"CASTIGLIONE DELLA PESCAIA";"DIACCIA BOTRONA";"MAS-052";"DIACCIA BOTRONA - INTERNO PADULE";"-";"05-DIC-19";"PIOMBO - µg/L";"< 1";"ACQ";"-";"ACQUA SUPERFICIALE MAS-052   Le prove/misure di temperatura, ossigeno disciolto, conducibilità, pH, salinità e trasparenza sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"BENZO[B]FLUORANTENE - µg/L";"< 0,001";"ACQ";"-";"ACQUA SUPERFICIALE MAS037   I valori preceduti dal segno ""<"" indicano il limite di rilevabilità.  I valori dei parametri Somma  sono stati calcolati considerando per tutti gli analiti non rilevati una concentrazione pari a zero, ad eccezione di quello a cui è stato associato il LOQ più alto, per il quale è stata considerata una concentrazione pari al limite di quantificazione. Per la quantificazione dei singoli nativi  si tiene conto dei recuperi parziali ottenuti per ogni singolo materiale di riferimento utilizzato."
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"2,4,5-TRICLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE MAS037    "
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"2,4,6-TRICLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE MAS037    "
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"CROMO TOTALE - µg/L";"30";"ACQ";"-";"ACQUA SUPERFICIALE MAS037   Le prove/misure di temperatura, ossigeno disciolto, conducibilità, pH, salinità e trasparenza sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"ANTRACENE - µg/L";"< 0,001";"ACQ";"-";"ACQUA SUPERFICIALE MAS037   I valori preceduti dal segno ""<"" indicano il limite di rilevabilità.  I valori dei parametri Somma  sono stati calcolati considerando per tutti gli analiti non rilevati una concentrazione pari a zero, ad eccezione di quello a cui è stato associato il LOQ più alto, per il quale è stata considerata una concentrazione pari al limite di quantificazione. Per la quantificazione dei singoli nativi  si tiene conto dei recuperi parziali ottenuti per ogni singolo materiale di riferimento utilizzato."
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"2,4-DICLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE MAS037    "
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"3-CLOROFENOLO - µg/L";"< 0,2";"ACQ";"-";"ACQUA SUPERFICIALE MAS037    "
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"BENZO[K]FLUORANTENE - µg/L";"< 0,001";"ACQ";"-";"ACQUA SUPERFICIALE MAS037   I valori preceduti dal segno ""<"" indicano il limite di rilevabilità.  I valori dei parametri Somma  sono stati calcolati considerando per tutti gli analiti non rilevati una concentrazione pari a zero, ad eccezione di quello a cui è stato associato il LOQ più alto, per il quale è stata considerata una concentrazione pari al limite di quantificazione. Per la quantificazione dei singoli nativi  si tiene conto dei recuperi parziali ottenuti per ogni singolo materiale di riferimento utilizzato."
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"PIOMBO - µg/L";"< 1";"ACQ";"-";"ACQUA SUPERFICIALE MAS037   Le prove/misure di temperatura, ossigeno disciolto, conducibilità, pH, salinità e trasparenza sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"ARSENICO - µg/L";"2,4";"ACQ";"-";"ACQUA SUPERFICIALE MAS037   Le prove/misure di temperatura, ossigeno disciolto, conducibilità, pH, salinità e trasparenza sono state eseguite da personale del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"PENTACLOROFENOLO - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE MAS037    "
"TW";"GR";"GROSSETO";"FIUME OMBRONE FOCE";"MAS-037";"OMBRONE - LA BARCA";"-";"05-DIC-19";"BENZO [A] PIRENE - µg/L";"0,0002";"ACQ";"-";"ACQUA SUPERFICIALE MAS037   I valori preceduti dal segno ""<"" indicano il limite di rilevabilità.  I valori dei parametri Somma  sono stati calcolati considerando per tutti gli analiti non rilevati una concentrazione pari a zero, ad eccezione di quello a cui è stato associato il LOQ più alto, per il quale è stata considerata una concentrazione pari al limite di quantificazione. Per la quantificazione dei singoli nativi  si tiene conto dei recuperi parziali ottenuti per ogni singolo materiale di riferimento utilizzato."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"ferro - µg/L";"24";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"fenpirazamina - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"TRASPARENZA (DISCO DI SECCHI) - m";"> 1";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"BARIO - µg/L";"22";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"temperatura dell' aria - °C";"17";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"ZINCO - µg/L";"49";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"fluopyram - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"OSSIGENO DISCIOLTO - mg/L";"9";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"TALLIO - µg/L";"0,26";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"clomazone - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"RAME - µg/L";"1,1";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"TEMPERATURA DELL' ACQUA - °C";"15";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"OSSIGENO DISCIOLTO TASSO SATURAZIONE - %";"68";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   Le prove/misure in campo di temperatura, ossigeno disciolto, conducibilità, salinità, pH e trasparenza sono state eseguite in campo da operatori del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"CHLORANTRANILIPROLE - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"SPIROTETRAMAT - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"METALAXIL-M - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"MCPA - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"ACIDO AMINOMETILFOSFONICO (AMPA) - µg/L";"0,006";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"ACETOCLOR - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"TETRACONAZOLO - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"NAPROPAMIDE - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"NICHEL - µg/L";"2,2";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   Le prove/misure in campo di temperatura, ossigeno disciolto, conducibilità, salinità, pH e trasparenza sono state eseguite in campo da operatori del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"FENAMIFOS - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"isoxaflutole - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"CLORTOLURON - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"PENCONAZOLO - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"BORO - mg/L";"2,4";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   Le prove/misure in campo di temperatura, ossigeno disciolto, conducibilità, salinità, pH e trasparenza sono state eseguite in campo da operatori del Dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"PIRIMETANIL - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"FLUFENACET - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - PONENTE";"MAS-089";"ORBETELLO - INTERNO LAGUNA DI PONENTE";"-";"28-NOV-19";"CLOTIANIDIN - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-089   I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza.Il valore di concentrazione del Glifosate è espresso come LdR."
